director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes,profit,total
Jason Friedberg,111.0,88.0,82.0,Tony Cox,869.0,14174654,Comedy,Carmen Electra,Disaster Movie,74945,2857,http://www.imdb.com/title/tt1213644/?ref_=fn_tt_tt_1,359.0,English,USA,PG-13,25000000,2008,1.9,1.85,0,-10825346,14174654
Nimród Antal,107.0,88.0,190.0,Fred Ward,137000.0,15988876,Action,Andrew Fiscella,Armored,26236,137712,http://www.imdb.com/title/tt0913354/?ref_=fn_tt_tt_1,110.0,English,USA,PG-13,27000000,2009,5.7,2.35,0,-11011124,15988876
Jon Amiel,34.0,94.0,36.0,Peter Gallagher,13000.0,13801755,Action,Bill Murray,The Man Who Knew Too Little,23928,15183,http://www.imdb.com/title/tt0120483/?ref_=fn_tt_tt_1,100.0,English,USA,PG,20000000,1997,6.6,1.85,0,-6198245,13801755
Mark Mylod,151.0,117.0,20.0,Ari Graynor,11000.0,13987482,Comedy,Chris Evans,What's Your Number?,58957,15713,http://www.imdb.com/title/tt0770703/?ref_=fn_tt_tt_1,91.0,English,USA,R,20000000,2011,6.0,1.85,0,-6012518,13987482
James Mather,289.0,95.0,4.0,Vincent Regan,788.0,14291570,Action,Joseph Gilgun,Lockout,82082,1414,http://www.imdb.com/title/tt1592525/?ref_=fn_tt_tt_1,236.0,English,France,PG-13,20000000,2012,6.1,2.35,10000,-5708430,14291570
Barry Levinson,76.0,99.0,272.0,Ariel Gade,1000.0,12181484,Comedy,Amy Poehler,Envy,26390,1189,http://www.imdb.com/title/tt0326856/?ref_=fn_tt_tt_1,176.0,English,USA,PG-13,40000000,2004,4.8,1.85,713,-27818516,12181484
Mark Neveldine,150.0,96.0,83.0,Clifton Collins Jr.,26000.0,13630226,Action,Jason Statham,Crank: High Voltage,112516,30541,http://www.imdb.com/title/tt1121931/?ref_=fn_tt_tt_1,223.0,English,USA,R,20000000,2009,6.2,1.85,0,-6369774,13630226
Woody Allen,67.0,98.0,11000.0,Chazz Palminteri,1000.0,13383737,Comedy,Jim Broadbent,Bullets Over Broadway,29385,4302,http://www.imdb.com/title/tt0109348/?ref_=fn_tt_tt_1,86.0,English,USA,R,20000000,1994,7.5,1.85,979,-6616263,13383737
Michael O. Sajbel,36.0,123.0,6.0,Tiffany Dupont,541.0,13391174,Biography,James Callis,One Night with the King,5796,908,http://www.imdb.com/title/tt0430431/?ref_=fn_tt_tt_1,177.0,English,USA,PG,20000000,2006,6.3,2.35,0,-6608826,13391174
Phillip Noyce,149.0,101.0,176.0,Tzi Ma,3000.0,12987647,Drama,Brendan Fraser,The Quiet American,24019,3431,http://www.imdb.com/title/tt0258068/?ref_=fn_tt_tt_1,199.0,English,UK,R,30000000,2002,7.1,2.35,983,-17012353,12987647
Gore Verbinski,156.0,102.0,563.0,Hope Davis,12000.0,12469811,Comedy,Nicolas Cage,The Weather Man,69172,13156,http://www.imdb.com/title/tt0384680/?ref_=fn_tt_tt_1,316.0,English,USA,R,22000000,2005,6.6,1.85,0,-9530189,12469811
Walter Hill,64.0,94.0,394.0,Wes Studi,922.0,12398628,Action,Fisher Stevens,Undisputed,21542,2880,http://www.imdb.com/title/tt0281322/?ref_=fn_tt_tt_1,88.0,English,USA,R,20000000,2002,6.1,2.35,977,-7601372,12398628
David Koepp,210.0,102.0,192.0,Dequina Moore,346.0,13214030,Comedy,Aasif Mandvi,Ghost Town,60516,500,http://www.imdb.com/title/tt0995039/?ref_=fn_tt_tt_1,147.0,English,USA,PG-13,20000000,2008,6.7,1.85,0,-6785970,13214030
Renny Harlin,113.0,108.0,212.0,Ashley Scott,969.0,12232937,Action,Taylor Cole,12 Rounds,22823,2799,http://www.imdb.com/title/tt1160368/?ref_=fn_tt_tt_1,113.0,English,USA,PG-13,22000000,2009,5.6,2.35,0,-9767063,12232937
Matt Reeves,390.0,116.0,198.0,Dylan Minnette,17000.0,12134420,Drama,Chloë Grace Moretz,Let Me In,92237,20258,http://www.imdb.com/title/tt1228987/?ref_=fn_tt_tt_1,366.0,English,UK,R,20000000,2010,7.2,2.35,25000,-7865580,12134420
Charles T. Kanganis,5.0,93.0,18.0,Dustin Nguyen,400.0,11784000,Action,Victor Wong,3 Ninjas Kick Back,6701,1151,http://www.imdb.com/title/tt0109015/?ref_=fn_tt_tt_1,26.0,English,USA,PG,20000000,1994,4.3,1.85,444,-8216000,11784000
Michel Gondry,248.0,102.0,1000.0,Mia Farrow,734.0,11169531,Comedy,Quinton Aaron,Be Kind Rewind,79855,1778,http://www.imdb.com/title/tt0799934/?ref_=fn_tt_tt_1,235.0,English,UK,PG-13,20000000,2008,6.4,2.35,0,-8830469,11169531
Stephen Frears,137.0,103.0,350.0,Christopher Guest,5000.0,11034436,Comedy,Bob Hoskins,Mrs Henderson Presents,13505,5637,http://www.imdb.com/title/tt0413015/?ref_=fn_tt_tt_1,180.0,English,UK,R,20000000,2005,7.1,1.85,0,-8965564,11034436
John Hillcoat,214.0,115.0,214.0,Norman Reedus,14000.0,12626905,Action,Kate Winslet,Triple 9,32567,27214,http://www.imdb.com/title/tt1712261/?ref_=fn_tt_tt_1,106.0,English,USA,R,20000000,2016,6.3,2.35,0,-7373095,12626905
Woody Allen,104.0,96.0,11000.0,Lynn Cohen,11000.0,10569071,Comedy,Woody Allen,Deconstructing Harry,35586,11867,http://www.imdb.com/title/tt0118954/?ref_=fn_tt_tt_1,131.0,English,USA,R,20000000,1997,7.4,1.85,0,-9430929,10569071
Damon Santostefano,81.0,98.0,4.0,Oliver Platt,2000.0,10544143,Comedy,Matthew Perry,Three to Tango,16372,4843,http://www.imdb.com/title/tt0144640/?ref_=fn_tt_tt_1,121.0,English,Australia,PG-13,20000000,1999,6.1,1.37,311,-9455857,10544143
John Wells,175.0,101.0,53.0,Omar Sy,14000.0,13650738,Comedy,Bradley Cooper,Burnt,61360,16926,http://www.imdb.com/title/tt2503944/?ref_=fn_tt_tt_1,129.0,English,USA,R,20000000,2015,6.6,2.35,25000,-6349262,13650738
Neil Jordan,20.0,106.0,277.0,Demi Moore,22000.0,10555348,Comedy,Robert De Niro,We're No Angels,17349,24887,http://www.imdb.com/title/tt0098625/?ref_=fn_tt_tt_1,42.0,English,USA,PG-13,20000000,1989,6.0,2.35,855,-9444652,10555348
Woody Allen,69.0,101.0,11000.0,Gaby Hoffmann,1000.0,9714482,Comedy,Natasha Lyonne,Everyone Says I Love You,30083,1614,http://www.imdb.com/title/tt0116242/?ref_=fn_tt_tt_1,140.0,English,USA,R,20000000,1996,6.8,1.85,0,-10285518,9714482
James Wan,166.0,111.0,0.0,Kelly Preston,856.0,9525276,Action,Aisha Tyler,Death Sentence,60156,3309,http://www.imdb.com/title/tt0804461/?ref_=fn_tt_tt_1,299.0,English,USA,R,20000000,2007,6.8,2.35,0,-10474724,9525276
Kirk Jones,160.0,99.0,52.0,James Frain,22000.0,8855646,Adventure,Robert De Niro,Everybody's Fine,49855,23409,http://www.imdb.com/title/tt0780511/?ref_=fn_tt_tt_1,117.0,English,USA,PG-13,21000000,2009,7.2,2.35,10000,-12144354,8855646
Bob Clark,32.0,88.0,84.0,Vanessa Angel,650.0,9109322,Comedy,Scott Baio,Superbabies: Baby Geniuses 2,25371,1343,http://www.imdb.com/title/tt0270846/?ref_=fn_tt_tt_1,129.0,English,Germany,PG,20000000,2004,1.9,2.35,0,-10890678,9109322
Les Mayfield,72.0,83.0,10.0,Susie Essman,688.0,8326035,Action,Miguel Ferrer,The Man,21933,1019,http://www.imdb.com/title/tt0399327/?ref_=fn_tt_tt_1,76.0,English,Germany,PG-13,33000000,2005,5.5,1.85,676,-24673965,8326035
Les Mayfield,53.0,91.0,10.0,Will Patton,716.0,8104069,Action,Callum Rennie,Code Name: The Cleaner,9785,2700,http://www.imdb.com/title/tt0462229/?ref_=fn_tt_tt_1,26.0,English,USA,PG-13,20000000,2007,4.5,1.85,233,-11895931,8104069
Michael Lembeck,76.0,108.0,54.0,Nia Vardalos,786.0,8054280,Comedy,Debbie Reynolds,Connie and Carla,6838,2730,http://www.imdb.com/title/tt0345074/?ref_=fn_tt_tt_1,117.0,English,USA,PG-13,20000000,2004,6.3,1.85,924,-11945720,8054280
Bob Fosse,15.0,154.0,189.0,Ricardo Montalban,683.0,47644514,Comedy,Sammy Davis Jr.,Sweet Charity,3454,2172,http://www.imdb.com/title/tt0065054/?ref_=fn_tt_tt_1,64.0,English,USA,G,20000000,1969,7.0,2.35,548,27644514,47644514
Paul Thomas Anderson,401.0,148.0,0.0,Katherine Waterston,204.0,8093318,Comedy,Martin Dew,Inherent Vice,61935,707,http://www.imdb.com/title/tt1791528/?ref_=fn_tt_tt_1,242.0,English,USA,R,20000000,2014,6.7,1.85,18000,-11906682,8093318
Dave Borthwick,31.0,77.0,3.0,Kylie Minogue,787.0,7382993,Adventure,Jimmy Fallon,Doogal,3851,2185,http://www.imdb.com/title/tt0763304/?ref_=fn_tt_tt_1,114.0,English,USA,G,20000000,2006,2.8,1.85,346,-12617007,7382993
Benson Lee,65.0,110.0,9.0,Caity Lotz,997.0,8888355,Drama,Chris Brown,Battle of the Year,7894,3177,http://www.imdb.com/title/tt1532958/?ref_=fn_tt_tt_1,25.0,English,USA,PG-13,20000000,2013,5.0,1.85,0,-11111645,8888355
David Zucker,45.0,83.0,119.0,Geoffrey Arend,885.0,7001720,Comedy,Chriss Anglin,An American Carol,8560,2907,http://www.imdb.com/title/tt1190617/?ref_=fn_tt_tt_1,205.0,English,USA,PG-13,12000000,2008,4.3,2.35,797,-4998280,7001720
Robert Rodriguez,260.0,107.0,0.0,Demián Bichir,2000.0,7268659,Action,Alexa PenaVega,Machete Kills,59248,2848,http://www.imdb.com/title/tt2002718/?ref_=fn_tt_tt_1,164.0,English,Russia,R,20000000,2013,5.6,1.85,48000,-12731341,7268659
Glen Morgan,129.0,100.0,17.0,Ty Olsson,669.0,6852144,Drama,Laura Harring,Willard,15169,1267,http://www.imdb.com/title/tt0310357/?ref_=fn_tt_tt_1,213.0,English,Canada,PG-13,22000000,2003,6.2,2.35,0,-15147856,6852144
Fred Wolf,58.0,87.0,29.0,Ashley Scott,1000.0,6563357,Adventure,Kevin Alejandro,Strange Wilderness,18571,4218,http://www.imdb.com/title/tt0489282/?ref_=fn_tt_tt_1,120.0,English,USA,R,20000000,2008,5.3,2.35,847,-13436643,6563357
Mike Leigh,103.0,154.0,608.0,Dexter Fletcher,1000.0,6201757,Biography,Jim Broadbent,Topsy-Turvy,10037,1690,http://www.imdb.com/title/tt0151568/?ref_=fn_tt_tt_1,202.0,English,UK,R,10000000,1999,7.4,1.66,608,-3798243,6201757
David Cronenberg,345.0,99.0,0.0,Viggo Mortensen,13000.0,5702083,Biography,Michael Fassbender,A Dangerous Method,80617,23755,http://www.imdb.com/title/tt1571222/?ref_=fn_tt_tt_1,190.0,English,UK,R,15000000,2011,6.5,1.85,36000,-9297917,5702083
Richard Linklater,232.0,100.0,0.0,Keanu Reeves,21000.0,5480996,Animation,Robert Downey Jr.,A Scanner Darkly,89383,39507,http://www.imdb.com/title/tt0405296/?ref_=fn_tt_tt_1,293.0,English,USA,R,8700000,2006,7.1,1.85,0,-3219004,5480996
Michael Apted,116.0,116.0,150.0,Abigail Spencer,18000.0,6002756,Biography,Gerard Butler,Chasing Mavericks,24997,21200,http://www.imdb.com/title/tt1629757/?ref_=fn_tt_tt_1,75.0,English,USA,PG,20000000,2012,7.2,1.85,13000,-13997244,6002756
Uwe Boll,148.0,94.0,892.0,Darren Shahlavi,310.0,5132655,Horror,Catherine Lough Haggquist,Alone in the Dark,37626,838,http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1,521.0,English,Canada,R,20000000,2005,2.3,2.35,1000,-14867345,5132655
Todd Graff,79.0,111.0,650.0,Charlie Saxton,690.0,5205343,Comedy,Scott Porter,Bandslam,11958,1573,http://www.imdb.com/title/tt0976222/?ref_=fn_tt_tt_1,39.0,English,USA,PG,20000000,2009,6.4,2.35,1000,-14794657,5205343
Jonathan Glazer,167.0,100.0,143.0,Anne Heche,829.0,5005883,Drama,Cameron Bright,Birth,29649,2295,http://www.imdb.com/title/tt0337876/?ref_=fn_tt_tt_1,361.0,English,USA,R,20000000,2004,6.1,1.85,0,-14994117,5005883
J.C. Chandor,350.0,125.0,78.0,Ashley Williams,1000.0,5749134,Action,David Oyelowo,A Most Violent Year,45799,3979,http://www.imdb.com/title/tt2937898/?ref_=fn_tt_tt_1,180.0,English,USA,R,20000000,2014,7.0,2.35,0,-14250866,5749134
Paul Gross,25.0,114.0,329.0,Michael Greyeyes,1000.0,47644514,Drama,Landon Liboiron,Passchendaele,6904,3493,http://www.imdb.com/title/tt1092082/?ref_=fn_tt_tt_1,102.0,English,Canada,R,20000000,2008,6.5,2.35,971,27644514,47644514
Marc Abraham,99.0,119.0,18.0,Bill Lake,20.0,4234040,Biography,Dylan Authors,Flash of Genius,14301,64,http://www.imdb.com/title/tt1054588/?ref_=fn_tt_tt_1,45.0,English,USA,PG-13,20000000,2008,7.0,2.35,0,-15765960,4234040
Todd Haynes,231.0,135.0,162.0,Heath Ledger,23000.0,4001121,Biography,Christian Bale,I'm Not There.,48346,36398,http://www.imdb.com/title/tt0368794/?ref_=fn_tt_tt_1,230.0,English,USA,R,20000000,2007,7.0,2.35,0,-15998879,4001121
Mabrouk El Mechri,119.0,93.0,19.0,Bruce Willis,15000.0,3749061,Action,Henry Cavill,The Cold Light of Day,28629,30134,http://www.imdb.com/title/tt1366365/?ref_=fn_tt_tt_1,113.0,English,USA,PG-13,20000000,2012,4.9,2.35,0,-16250939,3749061
Rian Johnson,182.0,114.0,0.0,Maximilian Schell,975.0,3519627,Adventure,Zachary Gordon,The Brothers Bloom,41737,3014,http://www.imdb.com/title/tt0844286/?ref_=fn_tt_tt_1,105.0,English,USA,PG-13,20000000,2008,6.9,2.35,0,-16480373,3519627
Charlie Kaufman,245.0,124.0,0.0,Jennifer Jason Leigh,22000.0,3081925,Comedy,Philip Seymour Hoffman,"Synecdoche, New York",55842,24732,http://www.imdb.com/title/tt0383028/?ref_=fn_tt_tt_1,274.0,English,USA,R,21000000,2008,7.5,2.35,13000,-17918075,3081925
Hayao Miyazaki,174.0,134.0,6000.0,Jada Pinkett Smith,893.0,2298191,Adventure,Minnie Driver,Princess Mononoke,221552,2710,http://www.imdb.com/title/tt0119698/?ref_=fn_tt_tt_1,570.0,Japanese,Japan,PG-13,2400000000,1997,8.4,1.85,11000,-2397701809,2298191
Jean-Paul Rappeneau,69.0,114.0,22.0,Peter Coyote,572.0,2353728,Comedy,Isabelle Adjani,Bon voyage,4293,1776,http://www.imdb.com/title/tt0310778/?ref_=fn_tt_tt_1,53.0,French,France,PG-13,20000000,2003,6.9,2.35,235,-17646272,2353728
Nancy Walker,26.0,124.0,42.0,Randy Jones,801.0,2000000,Biography,Steve Guttenberg,Can't Stop the Music,2998,1462,http://www.imdb.com/title/tt0080492/?ref_=fn_tt_tt_1,74.0,English,USA,PG,20000000,1980,4.5,2.35,1000,-18000000,2000000
John Hillcoat,168.0,104.0,214.0,Noah Taylor,1000.0,1900725,Crime,Ray Winstone,The Proposition,43205,2129,http://www.imdb.com/title/tt0421238/?ref_=fn_tt_tt_1,232.0,English,Australia,R,2000000,2005,7.4,2.35,0,-99275,1900725
Angelo Pizzo,27.0,118.0,14.0,Finn Wittrock,2000.0,2246000,Biography,Donny Boaz,Courage,2302,3384,http://www.imdb.com/title/tt3719896/?ref_=fn_tt_tt_1,20.0,English,USA,PG,20000000,2015,7.0,2.35,0,-17754000,2246000
Richard Benjamin,28.0,80.0,121.0,Jane Krakowski,836.0,1646664,Comedy,Damon Wayans,Marci X,4518,2467,http://www.imdb.com/title/tt0266747/?ref_=fn_tt_tt_1,66.0,English,USA,R,20000000,2003,2.8,1.85,241,-18353336,1646664
Kurt Wimmer,146.0,107.0,110.0,Emily Watson,23000.0,1190018,Action,Christian Bale,Equilibrium,261317,25088,http://www.imdb.com/title/tt0238380/?ref_=fn_tt_tt_1,1137.0,English,USA,R,20000000,2002,7.5,2.35,20000,-18809982,1190018
Roger Spottiswoode,67.0,125.0,55.0,Guang Li,991.0,1027749,Drama,Radha Mitchell,The Children of Huang Shi,8087,1003,http://www.imdb.com/title/tt0889588/?ref_=fn_tt_tt_1,33.0,English,Australia,R,40000000,2008,7.1,2.35,1000,-38972251,1027749
James Gray,93.0,115.0,115.0,Ellen Burstyn,9000.0,882710,Crime,Charlize Theron,The Yards,16215,11433,http://www.imdb.com/title/tt0138946/?ref_=fn_tt_tt_1,138.0,English,USA,R,24000000,2000,6.4,2.35,401,-23117290,882710
Angelina Jolie Pitt,131.0,122.0,11000.0,Angelina Jolie Pitt,11000.0,531009,Drama,Brad Pitt,By the Sea,7976,22319,http://www.imdb.com/title/tt3707106/?ref_=fn_tt_tt_1,61.0,English,USA,R,10000000,2015,5.3,2.35,0,-9468991,531009
Katsuhiro Ôtomo,105.0,103.0,78.0,Robin Atkin Downes,488.0,410388,Action,William Hootkins,Steamboy,13727,991,http://www.imdb.com/title/tt0348121/?ref_=fn_tt_tt_1,79.0,Japanese,Japan,PG-13,2127519898,2004,6.9,1.85,973,-2127109510,410388
David Anspaugh,21.0,101.0,25.0,Costas Mandylor,18000.0,375474,Drama,Gerard Butler,The Game of Their Lives,2613,20354,http://www.imdb.com/title/tt0354595/?ref_=fn_tt_tt_1,46.0,English,USA,PG,20000000,2005,6.2,2.35,445,-19624526,375474
Andrew Jarecki,140.0,101.0,46.0,Kirsten Dunst,33000.0,578382,Crime,Ryan Gosling,All Good Things,41249,39515,http://www.imdb.com/title/tt1175709/?ref_=fn_tt_tt_1,67.0,English,USA,R,47644514,2010,6.3,1.85,0,-47066132,578382
Kevin Reynolds,9.0,107.0,58.0,Jason Scott Lee,699.0,305070,Action,Esai Morales,Rapa Nui,3843,1592,http://www.imdb.com/title/tt0110944/?ref_=fn_tt_tt_1,25.0,English,USA,R,20000000,1994,6.4,2.35,399,-19694930,305070
Stephen Chow,83.0,86.0,0.0,Yuqi Zhang,46.0,206678,Comedy,Jiao Xu,CJ7,11391,82,http://www.imdb.com/title/tt0940709/?ref_=fn_tt_tt_1,66.0,Cantonese,Hong Kong,PG,47644514,2008,6.5,2.35,1000,-47437836,206678
Kevin Munroe,138.0,107.0,14.0,Laura Spencer,403.0,1183354,Action,Marco St. John,Dylan Dog: Dead of Night,13026,1577,http://www.imdb.com/title/tt1013860/?ref_=fn_tt_tt_1,75.0,English,USA,PG-13,20000000,2010,5.1,2.35,0,-18816646,1183354
Daniel Algrant,42.0,100.0,3.0,Richard Schiff,14000.0,121972,Crime,Al Pacino,People I Know,9868,15612,http://www.imdb.com/title/tt0274711/?ref_=fn_tt_tt_1,81.0,English,USA,R,22000000,2002,5.5,1.85,217,-21878028,121972
Julie Taymor,92.0,110.0,278.0,Reeve Carney,3000.0,263365,Comedy,Djimon Hounsou,The Tempest,6147,3785,http://www.imdb.com/title/tt1274300/?ref_=fn_tt_tt_1,36.0,English,USA,PG-13,20000000,2010,5.4,2.35,0,-19736635,263365
Alejandro Amenábar,140.0,106.0,448.0,Aaron Ashmore,9000.0,54734,Crime,Emma Watson,Regression,20821,10982,http://www.imdb.com/title/tt3319920/?ref_=fn_tt_tt_1,62.0,English,Spain,R,47644514,2015,5.7,2.35,0,-47589780,54734
Daniel Lee,29.0,102.0,10.0,Sammo Kam-Bo Hung,483.0,47644514,Action,Andy Lau,Three Kingdoms: Resurrection of the Dragon,5154,1113,http://www.imdb.com/title/tt0882978/?ref_=fn_tt_tt_1,29.0,Mandarin,China,R,25000000,2008,6.2,2.35,314,22644514,47644514
Mike Barker,29.0,98.0,5.0,Nicholas Lea,18000.0,47644514,Crime,Gerard Butler,Shattered,25450,20472,http://www.imdb.com/title/tt0489664/?ref_=fn_tt_tt_1,118.0,English,UK,R,20000000,2007,6.7,2.35,0,27644514,47644514
Wayne Thornley,39.0,83.0,0.0,Phil LaMarr,12000.0,47644514,Adventure,Leonard Nimoy,Zambezia,5203,15680,http://www.imdb.com/title/tt1488181/?ref_=fn_tt_tt_1,11.0,English,South Africa,G,20000000,2012,5.8,1.78,1000,27644514,47644514
James McTeigue,64.0,96.0,160.0,Roger Rees,14000.0,47644514,Action,Milla Jovovich,Survivor,21833,17957,http://www.imdb.com/title/tt3247714/?ref_=fn_tt_tt_1,101.0,English,USA,PG-13,20000000,2015,5.6,2.35,0,27644514,47644514
Scott Walker,120.0,105.0,17.0,Radha Mitchell,12000.0,47644514,Crime,Nicolas Cage,The Frozen Ground,43879,16355,http://www.imdb.com/title/tt2005374/?ref_=fn_tt_tt_1,133.0,English,USA,R,27220000,2013,6.4,2.35,11000,20424514,47644514
John Curran,143.0,125.0,43.0,Sally Hawkins,2000.0,8047690,Drama,Toby Jones,The Painted Veil,77656,2608,http://www.imdb.com/title/tt0446755/?ref_=fn_tt_tt_1,220.0,Mandarin,China,PG-13,19400000,2006,7.5,2.35,0,-11352310,8047690
Uli Edel,160.0,184.0,34.0,Alexandra Maria Lara,486.0,476270,Action,Moritz Bleibtreu,The Baader Meinhof Complex,29602,1601,http://www.imdb.com/title/tt0765432/?ref_=fn_tt_tt_1,110.0,German,Germany,R,20000000,2008,7.4,1.85,0,-19523730,476270
Kevin Costner,92.0,236.0,0.0,Michael Spears,933.0,184208848,Adventure,Mary McDonnell,Dances with Wolves,186485,2398,http://www.imdb.com/title/tt0099348/?ref_=fn_tt_tt_1,382.0,English,USA,PG-13,22000000,1990,8.0,2.35,0,162208848,184208848
Jake Kasdan,286.0,97.0,52.0,John Michael Higgins,3000.0,100292856,Comedy,Justin Timberlake,Bad Teacher,160418,5547,http://www.imdb.com/title/tt1284575/?ref_=fn_tt_tt_1,296.0,English,USA,R,20000000,2011,5.7,1.85,16000,80292856,100292856
Harold Becker,43.0,113.0,17.0,Michael O'Neill,14000.0,58571513,Crime,Al Pacino,Sea of Love,30213,15914,http://www.imdb.com/title/tt0098273/?ref_=fn_tt_tt_1,112.0,English,USA,R,19000000,1989,6.8,1.85,0,39571513,58571513
Mark Rosman,69.0,95.0,15.0,Lin Shaye,1000.0,51431160,Comedy,Dan Byrd,A Cinderella Story,62861,3092,http://www.imdb.com/title/tt0356470/?ref_=fn_tt_tt_1,232.0,English,USA,PG,20000000,2004,5.9,1.85,0,31431160,51431160
Wes Craven,242.0,103.0,0.0,W. Earl Brown,611.0,103001286,Horror,David Arquette,Scream,222018,1212,http://www.imdb.com/title/tt0117571/?ref_=fn_tt_tt_1,869.0,English,USA,R,15000000,1996,7.2,2.35,11000,88001286,103001286
Steve Beck,149.0,91.0,17.0,Embeth Davidtz,1000.0,41867960,Horror,Shannon Elizabeth,Thir13en Ghosts,65512,3023,http://www.imdb.com/title/tt0245674/?ref_=fn_tt_tt_1,478.0,English,USA,R,20000000,2001,5.5,1.33,0,21867960,41867960
Stanley Kubrick,253.0,146.0,0.0,Shelley Duvall,888.0,47644514,Drama,Scatman Crothers,The Shining,610333,2560,http://www.imdb.com/title/tt0081505/?ref_=fn_tt_tt_1,1320.0,English,USA,R,19000000,1980,8.4,1.37,37000,28644514,47644514
Robert Zemeckis,198.0,116.0,0.0,Thomas F. Wilson,1000.0,210609762,Adventure,Lea Thompson,Back to the Future,732212,3230,http://www.imdb.com/title/tt0088763/?ref_=fn_tt_tt_1,809.0,English,USA,PG,19000000,1985,8.5,1.18,39000,191609762,210609762
William Malone,147.0,93.0,37.0,Peter Gallagher,885.0,40846082,Horror,Jeffrey Combs,House on Haunted Hill,45317,2872,http://www.imdb.com/title/tt0185371/?ref_=fn_tt_tt_1,536.0,English,USA,R,19000000,1999,5.6,1.37,0,21846082,40846082
Tyler Perry,36.0,113.0,0.0,Mary J. Blige,607.0,51697449,Comedy,Eric Mendenhall,I Can Do Bad All by Myself,8346,1465,http://www.imdb.com/title/tt1385912/?ref_=fn_tt_tt_1,59.0,English,USA,PG-13,13000000,2009,4.1,1.85,1000,38697449,51697449
Josh Gordon,181.0,101.0,8.0,Scott Elrod,544.0,27758465,Comedy,Caroline Dhavernas,The Switch,77987,1292,http://www.imdb.com/title/tt0889573/?ref_=fn_tt_tt_1,120.0,English,USA,PG-13,19000000,2010,6.1,2.35,0,8758465,27758465
Shawn Levy,97.0,95.0,189.0,David Agranov,500.0,56127162,Comedy,Taran Killam,Just Married,57479,2020,http://www.imdb.com/title/tt0305711/?ref_=fn_tt_tt_1,205.0,English,USA,PG-13,18000000,2003,5.4,1.85,0,38127162,56127162
Lee Tamahori,167.0,109.0,93.0,Dominic Cooper,31000.0,1357042,Biography,Mem Ferda,The Devil's Double,53977,35561,http://www.imdb.com/title/tt1270262/?ref_=fn_tt_tt_1,125.0,English,Belgium,R,15000000,2011,7.1,2.35,14000,-13642958,1357042
Britt Allcroft,47.0,85.0,2.0,Colm Feore,1000.0,15911333,Adventure,Mara Wilson,Thomas and the Magic Railroad,2855,2429,http://www.imdb.com/title/tt0205461/?ref_=fn_tt_tt_1,119.0,English,UK,G,19000000,2000,3.6,1.85,663,-3088667,15911333
Breck Eisner,308.0,101.0,42.0,Glenn Morshower,991.0,39103378,Horror,Radha Mitchell,The Crazies,93272,2609,http://www.imdb.com/title/tt0455407/?ref_=fn_tt_tt_1,251.0,English,USA,R,20000000,2010,6.5,2.35,0,19103378,39103378
Hayao Miyazaki,246.0,125.0,6000.0,Ryûnosuke Kamiki,17.0,10049886,Adventure,Bunta Sugawara,Spirited Away,417971,44,http://www.imdb.com/title/tt0245429/?ref_=fn_tt_tt_1,902.0,Japanese,Japan,PG,19000000,2001,8.6,1.85,28000,-8950114,10049886
Roger Donaldson,29.0,132.0,79.0,Anthony Hopkins,14000.0,8600000,Action,Liam Neeson,The Bounty,17982,28094,http://www.imdb.com/title/tt0086993/?ref_=fn_tt_tt_1,95.0,English,UK,PG,25000000,1984,7.0,2.35,1000,-16400000,8600000
Brian Percival,252.0,131.0,33.0,Sophie Nélisse,876.0,21483154,Drama,Emily Watson,The Book Thief,98741,1985,http://www.imdb.com/title/tt0816442/?ref_=fn_tt_tt_1,236.0,English,USA,PG-13,19000000,2013,7.6,2.35,53000,2483154,21483154
Sean Anders,102.0,129.0,51.0,Michael Cudlitz,948.0,8396942,Adventure,Katrina Bowden,Sex Drive,72715,4324,http://www.imdb.com/title/tt1135985/?ref_=fn_tt_tt_1,103.0,English,USA,R,19000000,2008,6.5,1.85,0,-10603058,8396942
